Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Unit Price,Shipping Cost,Month,Quarter,Year
114,ORD_38047,2022-10-22,2022-11-05,Second Class,CUST_8849,Customer CUST_8849,Corporate,United States,City 35,Georgia,45537,South,PROD_4310,Furniture,Furnishings,Table Lamp,466.51800000000003,2,0.133,94.428,179.43,11.08,10,4,2022
115,ORD_71918,2023-07-30,2023-08-10,Second Class,CUST_6411,Customer CUST_6411,Consumer,United States,City 50,California,28018,West,PROD_2647,Technology,Machines,Printer,6102.81,9,0.07,885.73,678.09,9.2,7,3,2023
116,ORD_95498,2022-01-06,2022-01-15,Same Day,CUST_2465,Customer CUST_2465,Home Office,United States,City 48,North Carolina,14888,South,PROD_4804,Technology,Accessories,Charger,4572.06,5,0.194,625.74,762.01,47.7,1,1,2022
117,ORD_53914,2022-06-29,2022-07-07,Same Day,CUST_2758,Customer CUST_2758,Corporate,United States,City 42,California,81211,West,PROD_5662,Office Supplies,Envelopes,Business Envelopes,469.9,5,0.003,176.38,93.98,39.2,6,2,2022
118,ORD_48669,2023-06-21,2023-06-24,Second Class,CUST_6523,Customer CUST_6523,Consumer,United States,City 40,Georgia,93719,South,PROD_4164,Office Supplies,Binders,Binder Clips,163.52,8,0.216,53.91,20.44,8.17,6,2,2023
119,ORD_40870,2023-02-20,2023-03-05,Same Day,CUST_7284,Customer CUST_7284,Home Office,United States,City 18,Illinois,53204,Central,PROD_8319,Office Supplies,Art,Markers,67.65,3,0.281,19.99,22.55,25.17,2,1,2023
120,ORD_25389,2022-11-06,2022-11-12,Second Class,CUST_6095,Customer CUST_6095,Consumer,United States,City 40,Michigan,38947,Central,PROD_5833,Technology,Phones,Smartphone,1867.164,3,0.151,312.10799999999995,478.76,18.74,11,4,2022
121,ORD_78879,2022-08-13,2022-08-22,First Class,CUST_2341,Customer CUST_2341,Corporate,United States,City 46,Nevada,57419,West,PROD_8319,Furniture,Furnishings,Rug,1563.24,4,0.204,472.68,390.81,19.75,8,3,2022
122,ORD_21919,2022-03-21,2022-03-29,Second Class,CUST_9008,Customer CUST_9008,Home Office,United States,City 4,New Jersey,69432,East,PROD_9361,Technology,Phones,Landline Phone,2002.5359999999998,9,0.204,314.34,185.42,16.6,3,1,2022
123,ORD_85800,2022-05-16,2022-05-17,Standard Class,CUST_4570,Customer CUST_4570,Home Office,United States,City 28,Virginia,55158,South,PROD_2196,Technology,Copiers,Multifunction Copier,3404.75,5,0.119,832.99,680.95,13.16,5,2,2022
124,ORD_59081,2023-12-19,2023-12-27,Standard Class,CUST_7887,Customer CUST_7887,Corporate,United States,City 25,Connecticut,59236,East,PROD_7266,Furniture,Chairs,Guest Chair,510.86100000000005,3,0.293,142.956,130.99,11.46,12,4,2023
125,ORD_98276,2022-03-24,2022-03-31,Second Class,CUST_8585,Customer CUST_8585,Home Office,United States,City 35,Illinois,59712,Central,PROD_9920,Technology,Accessories,Bluetooth Speaker,2594.976,4,0.227,577.31,540.62,19.74,3,1,2022
126,ORD_37011,2022-08-24,2022-08-26,First Class,CUST_4943,Customer CUST_4943,Consumer,United States,City 39,Ohio,14400,Central,PROD_2102,Furniture,Furnishings,Table Lamp,451.5,7,0.281,123.25,64.5,23.56,8,3,2022
127,ORD_85690,2023-04-03,2023-04-07,Same Day,CUST_6224,Customer CUST_6224,Corporate,United States,City 20,California,28777,West,PROD_6253,Technology,Phones,Landline Phone,551.27,1,0.298,70.58,551.27,30.85,4,2,2023
128,ORD_78742,2023-11-08,2023-11-20,First Class,CUST_7244,Customer CUST_7244,Consumer,United States,City 27,Georgia,63511,South,PROD_6222,Technology,Accessories,Charger,5781.594,7,0.014,1126.98,635.34,16.48,11,4,2023
129,ORD_83044,2022-06-02,2022-06-05,Same Day,CUST_7824,Customer CUST_7824,Consumer,United States,City 25,Arizona,41831,West,PROD_9683,Office Supplies,Appliances,Space Heater,100.71,3,0.274,36.37,33.57,39.06,6,2,2022
130,ORD_19539,2022-09-19,2022-10-02,First Class,CUST_1647,Customer CUST_1647,Consumer,United States,City 49,Connecticut,87015,East,PROD_4082,Furniture,Bookcases,Corner Bookcase,1504.24,4,0.113,241.14,376.06,19.86,9,3,2022
131,ORD_41797,2023-11-19,2023-11-26,First Class,CUST_8846,Customer CUST_8846,Corporate,United States,City 16,Florida,82362,South,PROD_4350,Technology,Accessories,Phone Case,1203.852,4,0.035,324.94800000000004,231.51,24.99,11,4,2023
132,ORD_36624,2022-11-26,2022-12-02,First Class,CUST_6246,Customer CUST_6246,Corporate,United States,City 27,Virginia,15992,South,PROD_7073,Office Supplies,Appliances,Coffee Maker,407.36800000000005,8,0.241,110.25599999999999,39.17,21.39,11,4,2022
133,ORD_43728,2023-07-31,2023-08-12,Same Day,CUST_6530,Customer CUST_6530,Corporate,United States,City 42,Massachusetts,74303,East,PROD_9005,Furniture,Tables,Conference Table,553.16,4,0.25,125.0,138.29,37.48,7,3,2023
134,ORD_10836,2023-04-17,2023-04-20,Same Day,CUST_1794,Customer CUST_1794,Consumer,United States,City 41,Washington,40334,West,PROD_7756,Furniture,Bookcases,Corner Bookcase,495.65,1,0.252,126.29,495.65,26.86,4,2,2023
135,ORD_82305,2022-03-11,2022-03-12,Same Day,CUST_9719,Customer CUST_9719,Corporate,United States,City 2,Pennsylvania,79391,East,PROD_7739,Technology,Accessories,Phone Case,7528.679999999999,10,0.198,1772.69,627.39,25.39,3,1,2022
136,ORD_45038,2022-10-09,2022-10-11,Same Day,CUST_6807,Customer CUST_6807,Consumer,United States,City 24,New Jersey,63218,East,PROD_7502,Technology,Machines,Printer,10765.17,9,0.058,1289.628,920.1,38.16,10,4,2022
137,ORD_20837,2023-04-16,2023-04-30,Standard Class,CUST_3807,Customer CUST_3807,Home Office,United States,City 28,Oregon,94529,West,PROD_9189,Technology,Accessories,Phone Case,813.12,7,0.143,142.65,116.16,11.37,4,2,2023
138,ORD_33508,2022-12-06,2022-12-07,Second Class,CUST_1539,Customer CUST_1539,Home Office,United States,City 14,Pennsylvania,86943,East,PROD_6152,Technology,Phones,Conference Phone,752.232,2,0.084,164.48399999999998,289.32,14.52,12,4,2022
139,ORD_20279,2022-05-28,2022-06-09,Second Class,CUST_3292,Customer CUST_3292,Home Office,United States,City 23,Massachusetts,17038,East,PROD_9204,Technology,Copiers,Floor Copier,4042.71,7,0.162,951.68,577.53,12.61,5,2,2022
140,ORD_34345,2022-04-11,2022-04-13,Same Day,CUST_8075,Customer CUST_8075,Corporate,United States,City 50,Massachusetts,91083,East,PROD_7227,Office Supplies,Binders,3-Ring Binder,521.92,8,0.107,155.6,65.24,48.53,4,2,2022
141,ORD_57175,2022-10-30,2022-11-01,Second Class,CUST_8286,Customer CUST_8286,Corporate,United States,City 9,Massachusetts,21442,East,PROD_5419,Furniture,Chairs,Ergonomic Chair,2986.152,6,0.027,612.312,382.84,19.32,10,4,2022
142,ORD_64238,2022-07-11,2022-07-24,Standard Class,CUST_5781,Customer CUST_5781,Consumer,United States,City 6,Texas,83339,South,PROD_7353,Office Supplies,Appliances,Coffee Maker,576.5,10,0.097,184.25,57.65,8.85,7,3,2022
143,ORD_20082,2022-09-06,2022-09-11,Second Class,CUST_8933,Customer CUST_8933,Corporate,United States,City 16,Florida,91924,South,PROD_6916,Technology,Accessories,Headphones,860.1,3,0.13,96.89,286.7,13.05,9,3,2022
144,ORD_53874,2023-05-23,2023-06-06,Second Class,CUST_8212,Customer CUST_8212,Corporate,United States,City 42,Texas,87908,South,PROD_8055,Technology,Accessories,Phone Case,5700.6,6,0.114,1529.6,950.1,18.35,5,2,2023
145,ORD_52714,2022-05-20,2022-05-25,First Class,CUST_4971,Customer CUST_4971,Consumer,United States,City 26,Nevada,57843,West,PROD_7161,Office Supplies,Storage,Filing Tray,485.15,5,0.19,168.33,97.03,24.58,5,2,2022
146,ORD_98208,2022-04-27,2022-04-30,Standard Class,CUST_7703,Customer CUST_7703,Home Office,United States,City 41,Arizona,49692,West,PROD_9180,Technology,Accessories,Bluetooth Speaker,3777.6,4,0.087,709.02,944.4,11.93,4,2,2022
147,ORD_81256,2022-09-05,2022-09-18,Same Day,CUST_7853,Customer CUST_7853,Consumer,United States,City 24,Nevada,80373,West,PROD_1602,Office Supplies,Labels,Shipping Labels,792.96,8,0.16,250.93,99.12,48.09,9,3,2022
148,ORD_11382,2023-09-01,2023-09-06,First Class,CUST_2735,Customer CUST_2735,Consumer,United States,City 15,Pennsylvania,76935,East,PROD_2615,Technology,Phones,Smartphone,4018.98,7,0.099,1179.02,574.14,22.35,9,3,2023
149,ORD_25213,2023-06-16,2023-06-22,Same Day,CUST_2406,Customer CUST_2406,Corporate,United States,City 20,Georgia,54966,South,PROD_3321,Technology,Accessories,Charger,361.34,1,0.089,71.02,361.34,48.01,6,2,2023
150,ORD_94930,2023-04-12,2023-04-23,Standard Class,CUST_6620,Customer CUST_6620,Corporate,United States,City 11,Indiana,41970,Central,PROD_2791,Furniture,Furnishings,Rug,967.55,5,0.213,153.78,193.51,5.23,4,2,2023
151,ORD_68926,2023-06-13,2023-06-20,Same Day,CUST_4232,Customer CUST_4232,Corporate,United States,City 1,Wisconsin,38153,Central,PROD_8037,Furniture,Tables,Conference Table,1226.97,3,0.197,229.78,408.99,34.89,6,2,2023
152,ORD_93769,2022-07-30,2022-08-09,Standard Class,CUST_9646,Customer CUST_9646,Home Office,United States,City 25,New Jersey,90125,East,PROD_6134,Office Supplies,Envelopes,Business Envelopes,159.0,4,0.079,46.35,39.75,13.63,7,3,2022
153,ORD_25448,2023-02-06,2023-02-11,Same Day,CUST_6131,Customer CUST_6131,Home Office,United States,City 8,Michigan,33992,Central,PROD_4908,Technology,Phones,Landline Phone,4910.339999999999,5,0.177,1161.04,818.39,41.8,2,1,2023
154,ORD_82733,2023-01-18,2023-01-26,Second Class,CUST_3838,Customer CUST_3838,Home Office,United States,City 19,North Carolina,28388,South,PROD_3733,Technology,Accessories,Bluetooth Speaker,4199.616,8,0.208,794.78,437.46,15.74,1,1,2023
155,ORD_63626,2022-07-11,2022-07-18,Standard Class,CUST_9109,Customer CUST_9109,Corporate,United States,City 46,Virginia,68176,South,PROD_9056,Office Supplies,Envelopes,Business Envelopes,204.16,4,0.289,74.12,51.04,10.05,7,3,2022
156,ORD_82053,2023-05-16,2023-05-18,First Class,CUST_9115,Customer CUST_9115,Consumer,United States,City 37,Pennsylvania,24969,East,PROD_9369,Furniture,Chairs,Conference Chair,755.9,5,0.137,138.81,151.18,21.65,5,2,2023
157,ORD_21401,2022-10-02,2022-10-16,Second Class,CUST_6711,Customer CUST_6711,Corporate,United States,City 8,Connecticut,41056,East,PROD_8193,Technology,Machines,Printer,3861.4680000000003,4,0.3,568.68,742.59,13.4,10,4,2022
158,ORD_48356,2022-08-03,2022-08-13,Second Class,CUST_6302,Customer CUST_6302,Consumer,United States,City 18,Florida,77425,South,PROD_5740,Technology,Machines,Scanner,8103.0,10,0.084,1378.83,810.3,14.47,8,3,2022
159,ORD_74154,2023-11-27,2023-12-07,First Class,CUST_7434,Customer CUST_7434,Home Office,United States,City 41,Texas,45221,South,PROD_3329,Furniture,Tables,Conference Table,1425.996,3,0.213,263.17199999999997,365.64,22.77,11,4,2023
160,ORD_70089,2023-10-05,2023-10-19,Standard Class,CUST_2526,Customer CUST_2526,Corporate,United States,City 5,Texas,80048,South,PROD_6869,Office Supplies,Appliances,Coffee Maker,553.8000000000001,6,0.146,148.72799999999998,71.0,10.82,10,4,2023
161,ORD_16021,2023-02-12,2023-02-23,First Class,CUST_1793,Customer CUST_1793,Corporate,United States,City 30,Nevada,12134,West,PROD_2631,Furniture,Furnishings,Wall Art,2019.9,10,0.256,355.74,201.99,22.25,2,1,2023
162,ORD_42819,2022-05-08,2022-05-14,Same Day,CUST_6905,Customer CUST_6905,Consumer,United States,City 43,Texas,95054,South,PROD_2350,Furniture,Furnishings,Floor Lamp,2234.85,5,0.28,406.29,446.97,31.85,5,2,2022
163,ORD_99126,2022-06-19,2022-06-20,Same Day,CUST_9510,Customer CUST_9510,Home Office,United States,City 1,Ohio,55032,Central,PROD_8291,Furniture,Furnishings,Table Lamp,366.66,1,0.023,70.65,366.66,39.84,6,2,2022
164,ORD_27451,2022-05-04,2022-05-06,Standard Class,CUST_7270,Customer CUST_7270,Consumer,United States,City 34,Nevada,83831,West,PROD_3340,Office Supplies,Labels,Shipping Labels,26.98,2,0.11,5.95,13.49,7.99,5,2,2022
165,ORD_28351,2022-01-09,2022-01-19,Second Class,CUST_2646,Customer CUST_2646,Home Office,United States,City 47,Georgia,60335,South,PROD_3017,Technology,Accessories,Charger,11062.8,10,0.258,2187.79,921.9,9.04,1,1,2022
166,ORD_96298,2022-12-26,2022-12-30,First Class,CUST_1439,Customer CUST_1439,Home Office,United States,City 34,Washington,89551,West,PROD_5942,Office Supplies,Storage,File Cabinet,371.54,10,0.182,109.752,28.58,22.13,12,4,2022
167,ORD_57329,2023-06-06,2023-06-09,Second Class,CUST_1197,Customer CUST_1197,Corporate,United States,City 25,Illinois,84498,Central,PROD_6185,Furniture,Furnishings,Rug,805.84,8,0.021,223.71,100.73,18.66,6,2,2023
168,ORD_47550,2023-03-07,2023-03-20,Standard Class,CUST_9300,Customer CUST_9300,Consumer,United States,City 27,Nevada,65518,West,PROD_9209,Office Supplies,Art,Markers,25.24,4,0.018,5.25,6.31,12.89,3,1,2023
169,ORD_50654,2023-12-20,2024-01-01,Standard Class,CUST_2083,Customer CUST_2083,Corporate,United States,City 16,Oregon,17589,West,PROD_8167,Office Supplies,Paper,Copy Paper,278.564,4,0.047,101.532,53.57,8.27,12,4,2023
170,ORD_77793,2022-09-08,2022-09-11,Standard Class,CUST_9568,Customer CUST_9568,Corporate,United States,City 24,Connecticut,26637,East,PROD_5247,Furniture,Furnishings,Floor Lamp,311.25,3,0.049,90.36,103.75,14.53,9,3,2022
171,ORD_75484,2022-10-03,2022-10-09,Same Day,CUST_1908,Customer CUST_1908,Corporate,United States,City 11,Massachusetts,43438,East,PROD_3734,Technology,Phones,Smartphone,3657.9400000000005,10,0.149,761.4359999999999,281.38,37.77,10,4,2022
172,ORD_82465,2022-04-16,2022-04-20,Standard Class,CUST_1579,Customer CUST_1579,Consumer,United States,City 21,Arizona,42540,West,PROD_7870,Technology,Phones,Smartphone,2107.52,8,0.276,364.17,263.44,6.79,4,2,2022
173,ORD_47002,2023-03-03,2023-03-09,First Class,CUST_8620,Customer CUST_8620,Consumer,United States,City 6,Illinois,82494,Central,PROD_6090,Technology,Machines,Printer,2158.488,9,0.286,532.94,199.86,12.9,3,1,2023
174,ORD_81638,2023-04-13,2023-04-16,First Class,CUST_4201,Customer CUST_4201,Home Office,United States,City 1,Oregon,63744,West,PROD_5016,Furniture,Bookcases,Corner Bookcase,954.96,6,0.148,256.25,159.16,22.04,4,2,2023
175,ORD_17850,2022-01-25,2022-02-06,Standard Class,CUST_9061,Customer CUST_9061,Home Office,United States,City 18,Massachusetts,22193,East,PROD_3332,Furniture,Bookcases,5-Shelf Bookcase,2160.25,5,0.159,368.95,432.05,7.38,1,1,2022
176,ORD_41034,2022-02-14,2022-02-19,Standard Class,CUST_3141,Customer CUST_3141,Home Office,United States,City 21,Indiana,61505,Central,PROD_5778,Furniture,Furnishings,Table Lamp,1942.08,7,0.17,320.38,277.44,9.35,2,1,2022
177,ORD_68925,2023-12-19,2023-12-25,First Class,CUST_3693,Customer CUST_3693,Consumer,United States,City 27,Indiana,25825,Central,PROD_8635,Technology,Machines,Printer,3685.383,3,0.175,870.84,944.97,14.02,12,4,2023
178,ORD_38183,2023-07-03,2023-07-06,First Class,CUST_1660,Customer CUST_1660,Corporate,United States,City 6,Nevada,42534,West,PROD_6370,Office Supplies,Envelopes,Shipping Envelopes,171.98,2,0.206,39.82,85.99,22.74,7,3,2023
179,ORD_28322,2022-12-31,2023-01-01,First Class,CUST_2669,Customer CUST_2669,Consumer,United States,City 4,Massachusetts,39135,East,PROD_2989,Office Supplies,Art,Markers,992.6800000000001,8,0.165,285.156,95.45,13.23,12,4,2022
180,ORD_26059,2022-05-14,2022-05-22,First Class,CUST_6432,Customer CUST_6432,Consumer,United States,City 4,Illinois,32018,Central,PROD_1699,Furniture,Furnishings,Table Lamp,1994.88,4,0.133,659.31,498.72,13.67,5,2,2022
181,ORD_14541,2023-08-11,2023-08-22,Standard Class,CUST_3435,Customer CUST_3435,Corporate,United States,City 19,North Carolina,75390,South,PROD_5026,Office Supplies,Envelopes,Greeting Card Envelopes,273.18,6,0.056,66.37,45.53,7.8,8,3,2023
182,ORD_60134,2023-02-26,2023-03-06,First Class,CUST_1319,Customer CUST_1319,Corporate,United States,City 35,New York,73527,East,PROD_6883,Technology,Copiers,Floor Copier,4684.5,9,0.298,584.9,433.75,19.07,2,1,2023
183,ORD_79393,2022-12-19,2023-01-01,Second Class,CUST_8728,Customer CUST_8728,Consumer,United States,City 38,Georgia,40508,South,PROD_6856,Technology,Machines,Fax Machine,789.3470000000001,1,0.234,203.4,607.19,8.7,12,4,2022
184,ORD_87537,2022-06-13,2022-06-25,Standard Class,CUST_6878,Customer CUST_6878,Consumer,United States,City 45,Oregon,56095,West,PROD_1462,Furniture,Tables,Dining Table,628.98,3,0.178,116.5,209.66,13.06,6,2,2022
185,ORD_53481,2023-08-05,2023-08-18,First Class,CUST_1011,Customer CUST_1011,Consumer,United States,City 9,Nevada,54663,West,PROD_4300,Technology,Accessories,Bluetooth Speaker,62.01,1,0.066,9.09,62.01,18.84,8,3,2023
186,ORD_49552,2022-07-01,2022-07-04,Second Class,CUST_6514,Customer CUST_6514,Consumer,United States,City 11,Pennsylvania,67261,East,PROD_6285,Office Supplies,Paper,Cardstock,577.5,6,0.199,196.87,96.25,15.03,7,3,2022
187,ORD_84381,2023-10-17,2023-10-20,First Class,CUST_7415,Customer CUST_7415,Consumer,United States,City 39,Ohio,51709,Central,PROD_1530,Office Supplies,Labels,File Labels,266.175,5,0.219,55.391999999999996,40.95,24.33,10,4,2023
188,ORD_68540,2023-09-19,2023-09-24,First Class,CUST_6500,Customer CUST_6500,Home Office,United States,City 14,Florida,42707,South,PROD_1186,Furniture,Chairs,Office Chair,942.6,6,0.266,173.04,157.1,13.15,9,3,2023
189,ORD_56036,2023-12-11,2023-12-18,Standard Class,CUST_7204,Customer CUST_7204,Consumer,United States,City 7,Illinois,72847,Central,PROD_9946,Furniture,Bookcases,5-Shelf Bookcase,2249.52,7,0.265,713.94,247.2,9.93,12,4,2023
190,ORD_31090,2023-08-15,2023-08-24,Standard Class,CUST_7151,Customer CUST_7151,Consumer,United States,City 6,Nevada,54295,West,PROD_2228,Technology,Accessories,Headphones,222.9,5,0.022,64.72,44.58,6.7,8,3,2023
191,ORD_44768,2023-09-01,2023-09-06,Second Class,CUST_9849,Customer CUST_9849,Home Office,United States,City 16,Connecticut,22571,East,PROD_5612,Technology,Copiers,Multifunction Copier,356.36,2,0.292,59.23,178.18,12.91,9,3,2023
192,ORD_13373,2022-02-20,2022-02-23,Standard Class,CUST_2589,Customer CUST_2589,Corporate,United States,City 41,Florida,48248,South,PROD_4390,Office Supplies,Art,Markers,228.1,5,0.188,83.21,45.62,9.8,2,1,2022
193,ORD_58418,2022-03-25,2022-04-02,Same Day,CUST_7249,Customer CUST_7249,Corporate,United States,City 3,Massachusetts,44510,East,PROD_4056,Office Supplies,Envelopes,Shipping Envelopes,450.05,5,0.163,98.21,90.01,29.62,3,1,2022
194,ORD_82561,2023-03-27,2023-04-10,Standard Class,CUST_4727,Customer CUST_4727,Consumer,United States,City 25,Oregon,78495,West,PROD_1999,Office Supplies,Storage,File Cabinet,78.84,6,0.124,28.51,13.14,12.56,3,1,2023
195,ORD_25765,2023-03-05,2023-03-08,First Class,CUST_3415,Customer CUST_3415,Consumer,United States,City 11,Nevada,37772,West,PROD_8357,Technology,Copiers,Multifunction Copier,1086.252,1,0.27,181.42,905.21,22.41,3,1,2023
196,ORD_60868,2022-07-17,2022-07-26,Same Day,CUST_2425,Customer CUST_2425,Consumer,United States,City 21,Texas,46202,South,PROD_7510,Furniture,Chairs,Ergonomic Chair,2126.75,5,0.218,455.02,425.35,45.18,7,3,2022
197,ORD_83752,2023-06-17,2023-06-30,Same Day,CUST_2730,Customer CUST_2730,Consumer,United States,City 19,New Jersey,80206,East,PROD_2654,Office Supplies,Envelopes,Shipping Envelopes,192.2,10,0.228,61.04,19.22,48.49,6,2,2023
198,ORD_53449,2022-12-19,2022-12-20,Same Day,CUST_7484,Customer CUST_7484,Consumer,United States,City 48,North Carolina,72287,South,PROD_4892,Office Supplies,Storage,Storage Box,121.52400000000002,3,0.204,36.3,31.16,35.04,12,4,2022
199,ORD_52056,2022-10-03,2022-10-15,First Class,CUST_8259,Customer CUST_8259,Corporate,United States,City 27,Michigan,89295,Central,PROD_5414,Office Supplies,Paper,Envelopes,224.978,2,0.068,81.92399999999999,86.53,15.91,10,4,2022
200,ORD_76426,2023-10-24,2023-10-27,Same Day,CUST_6097,Customer CUST_6097,Home Office,United States,City 50,Florida,78719,South,PROD_7609,Furniture,Tables,Dining Table,3055.806,6,0.155,886.284,391.77,28.97,10,4,2023
201,ORD_62028,2023-08-06,2023-08-17,Standard Class,CUST_9275,Customer CUST_9275,Consumer,United States,City 2,Washington,41711,West,PROD_3029,Furniture,Tables,Office Table,1532.4,6,0.082,445.82,255.4,13.24,8,3,2023
202,ORD_16507,2023-01-17,2023-01-31,Same Day,CUST_7333,Customer CUST_7333,Home Office,United States,City 37,Florida,38091,South,PROD_3669,Office Supplies,Art,Pens,188.5,5,0.207,65.94,37.7,32.13,1,1,2023
203,ORD_39329,2022-08-15,2022-08-25,Same Day,CUST_1138,Customer CUST_1138,Home Office,United States,City 20,Oregon,94245,West,PROD_5135,Technology,Accessories,Phone Case,868.01,1,0.04,169.11,868.01,29.33,8,3,2022
204,ORD_96816,2022-10-09,2022-10-18,First Class,CUST_9380,Customer CUST_9380,Consumer,United States,City 42,Indiana,87826,Central,PROD_7131,Office Supplies,Appliances,Mini Fridge,394.29,9,0.119,132.792,33.7,13.33,10,4,2022
